"고유번호","언어","상호명","콘텐츠URL","주소","신주소","전화번호","팩스번호","웹사이트","운영시간","운영요일","휴무일","교통정보","태그","장애인편의시설"
"26955","ko","송림수제화","https://korean.visitseoul.net/attractions/송림수제화/KOP026955?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP026955","  ","04543 서울특별시 중구 수표로 60-1 (을지로3가 5-10)3~4층 ","02-2279-8054/1910","","http://www.songlim1936.com/main/main.asp","월요일 ~ 금요일 10:00 ~ 18:00 토요일/공휴일 10:00 ~ 17:00","월요일 ~ 토요일","일요일","2?3호선 을지로3가역 2번 출구에서 43m (도보 1분)","서울미래유산,수제화,트레킹화,맞춤화,등산화,오래가게",""
"10567","ko","송월동 일대","https://korean.visitseoul.net/attractions/송월동-일대/KOP010567?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP010567","110-101 서울 종로구 송월동 일대","110-101 서울특별시 종로구 송월동 일대 ","02-120","","","","","","5호선 서대문 3번 출구→마을버스 5번 승차→홍원앞역에서 하차→교남파출소 표지판을 오른쪽에 끼고 직진→새마을금고 우측 돌계단(촬영지1)을 지나 홍난파 가옥 맞은편 건물(촬영지2)"," 덕수궁, 독립문, 역사유적지,서울역사박물관,송월동, 경희궁, 서대문역, 숭례문, 광화문, 서대문형무소역사관",""
"27191","ko","영등포관광정보센터","https://korean.visitseoul.net/attractions/영등포관광정보센터/KOP027191?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP027191","150-798 서울 영등포구 영등포동4가 442 ","07305 서울 영등포구 영중로 15 (영등포동4가, 타임스퀘어) ","+82-2-2675-5600","","","(5월-10월) 09:00~20:00  (11월-4월) 10:00~19:00","","연중무휴 (설, 추석 당일 휴관)","1호선 영등포역 6번 출구 2호선 문래역 4번 출구","전시,안내,관광,영등포관광정보센터,영등포,VR체험,타임스퀘어,포토존,목화체험",""
"46887","ko","안경박사 본점","https://korean.visitseoul.net/attractions/Ankyungbaksa/KOPv9kv5b?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPv9kv5b"," 서울 성북구 정릉동 414-10 ","02718 서울 성북구 보국문로 10 (정릉동, 부광빌딩) ","02-919-1001","","","월요일-토요일 10:00~21:00","","일요일","우이신설선 정릉역 1번 출구에서 약 360m (도보 6분)","안경,정릉,안경점,오래가게",""
"27193","ko","송파관광정보센터","https://korean.visitseoul.net/attractions/송파관광정보센터/KOP027193?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP027193","138-240 서울 송파구 신천동 32 ","05617 서울 송파구 잠실로 180 (신천동, 송파관광정보센터) ","+82-2-421-0970~1","","","10:00~19:00 (동절기 18:00까지)","","설, 추석명절 휴무","2, 8호선 잠실역 2번 출구에서 약 470m (도보 7분) ","크로마키,송파,송파관광정보센터,사랑의우체통,관광객,관광안내,사랑의자물쇠","장애인 안내(휠체어 대여 및 기타)"
"1427","ko","쇳대박물관","https://korean.visitseoul.net/attractions/쇳대박물관/KOP001425?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP001425"," 서울 종로구 이화동 9-444 187-8","03088 서울 종로구 낙산성곽서1길 24 (이화동) ","02-755-6494","","http://ehwadong.com/","10:00~18:00","","매주 월요일","1,4호선 동대문역 1번 출구에서 약 873m (도보 19분) ","동대문,혜화,역사,전통,자물쇠,전시,쇳대박물관,박물관",""
"43436","ko","수유어묵공장","https://korean.visitseoul.net/attractions/2023006/KOPmuqfz0?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPmuqfz0","  ","01117 서울 강북구 도봉로67길 18 ","02-980-7488","","","09:00~20:00","매일","없음","4호선 미아역 8번 출구에서 약 530m (도보 7분)","오래가게,어묵,핫바,수제,수유전통시장,수유시장,미아동",""
"23760","ko","숙정문","https://korean.visitseoul.net/attractions/sookjeongmun/KOP023760?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP023760","136-822 서울 성북구 성북동 산 25-1 ","02822 서울 성북구 대사관로 1 (성북동, 홍련사(조계종)) ","02-747-2153","","","09:00 ~ 16:00하절기(3~10월) / 퇴장시간-18:00 10:00 ~ 15:00동절기(11~2월) / 퇴장시간-17:00","화요일~일요일","월요일 (월요일이 공휴일인 경우 화요일 휴관)","3호선 경복궁역 3번 출구 서울경찰청.경복궁역 정류장에서 710번 간선버스 승차, 방송통신대,이화장 정류장에서 하차 후 2112번 지선버스 승차, 서울다원학교.한용운활동터 정류장에서 하차 후 약 820m (도보 17분)","사적제10호,광화문,한양도성,도심속문화재,한양도성순성길,서울산책,서울문화재,경복궁역,주말나들이,서울사대문,북대문,숙정문,서울성곽,안국역",""
"1932","ko","순라길","https://korean.visitseoul.net/attractions/순라길/KOP001932?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP001932","110-380 서울시 종로구 권농동 113 일대  원남동 151-6번지에서 인의동 90-5번지","03134 서울시 종로구 서순라길 161 (권농동) 일대 ","02-120","","","","","","1,3,5호선 종로3가역 7번 출구에서 약 471m (도보 5분)","광화문,목길,종로,역사문학탐방로,안국역,문화공간,순라길",""
"26193","ko","순희네 반찬","https://korean.visitseoul.net/attractions/순희네반찬/KOP026193?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP026193","  ","03195 서울 종로구 창경궁로 88 1층 광장시장 65-1 ","02-2279-1885","","","09:00~21:00","매일","없음","1호선 종로5가역 8번 출구에서 약 217m (도보 3분) ","반찬, 종로,젓갈,오래가게, 게장, 광장시장",""
"43611","ko","이화명주","https://korean.visitseoul.net/attractions/202345/KOPgloa3i?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPgloa3i","  ","06577 서울 서초구 사평대로26길 30 ","02-593-4411","","http://www.ewhamj.com/","10:00~19:00","매일","없음","3?7?9호선 고속터미널역 5번 출구에서 667m (도보 11분)","결혼예복,한복,한복대여,한복판매,돌복,강남,오래가게,서초",""
"22888","ko","숭례문(남대문)","https://korean.visitseoul.net/attractions/Sungnyemun/KOP022888?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP022888","100-094 서울 중구 남대문로4가 29 ","04528 서울 중구 세종대로 40 (숭례문(남대문)) ","02-779-8547","","","화요일~일요일 09:00-18:00 ","화요일~일요일","월요일 ","1,4호선, 경의중앙선, 공항철도 서울역 4번 출구에서 약 258m (도보 4분) 4호선 회현역 5번 출구에서 약 403m (도보 6분) ","한국문화재,국보,남대문, 문화재,서울문화재,서울사대문,광화문, 서울관광,서울여행, 목조건물,서울볼거리, 국보제1호,숭례문,  회현역",""
"29578","ko","쉼박물관","https://korean.visitseoul.net/attractions/쉼박물관/KOP029578?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP029578","110-020 서울 종로구 홍지동 36-20 ","03015 서울 종로구 세검정로 209-17 (쉼박물관) ","02-396-9277","","http://museeshuim.com/","평일 10:00~18:00 토요일 10:00~18:00 일요일 14:00~19:00","","","3호선 경복궁역 3번 출구 5호선 광화문역 2번 출구 "," 현대예술, 경복궁역, 전시실, 휴식,예술,홍지동, 기획전,문화,쉼박물관,광화문역, 보존",""
"1442","ko","스페이스 씨","https://korean.visitseoul.net/attractions/스페이스-씨/KOP001441?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP001441","135-120 서울 강남구 신사동 627-8 스페이스씨","135-120 서울특별시 강남구 언주로 827, 스페이스씨 (신사동) ","02-547-9177","","http://www.spacec.co.kr/","화~금  - 11:00~18:30 토요일 - 12:00~18:30","화요일~토요일","일요일, 월요일, 1월1일, 설 및 추석 연휴, 기타 기관장이 정하는 임시 휴일","지하철 3호선 압구정역 3번 출구 567m (도보 10분 )","스페이스씨,박물관,화장품,코리아나화장품, 강남, 복합문화공간, 미술관 ,문화공간, 코리아나, 압구정역,화장박물관,문화,전시","장애인 전용 주차장,접근가능,엘리베이터"
"43490","ko","승진완구	","https://korean.visitseoul.net/attractions/2023100/KOPpp5dae?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPpp5dae","  ","03120 서울 종로구 종로52길 30 ","02-747-1900","","","09:00 - 18:30 / 일요일 10:00 - 17:00","매일","신정 및 구정, 추석 당일 휴무","1,6호선 동묘앞역 6번 출구에서 174m (도보 2분)","오래가게,교육용완구, 도매상,장난감, 자동차장난감, 동대문, 레고",""
"34859","ko","용산공원갤러리","https://korean.visitseoul.net/attractions/용산공원갤러리/KOP034859?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP034859"," 서울 용산구 한강로1가 1-1 ","04322 서울 용산구 한강대로 237 ","02-3785-2590","","http://blog.naver.com/yongsanpark_gallery","10:00 - 19:00","화요일 - 토요일","월요일, 일요일, 공휴일 휴무","1호선 남영역 1번 출구, 4호선 숙대입구역 7번 출구, 6호선 삼각지역 10번 출구","용산공원갤러리",""
"43440","ko","신락원","https://korean.visitseoul.net/attractions/2023020/KOP1rnlut?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP1rnlut"," 서울 동대문구 전농동 60-32 ","02506 서울 동대문구 전농로20길 2 (전농동) ","02-2244-0008","","","11:30-22:00 / 일요일 11:30-21:00 (휴게시간 15:00~17:00)","","월요일 정기휴무","1호선, 수인분당선, 경의중앙선 청량리역 3번 출구에서 약 1.1km (도보 17분)","중화요리, 짜장면, 청량리, 서울시립대,오래가게, 중식",""
"46311","ko","신아기념관","https://korean.visitseoul.net/attractions/2024-shina/KOPjkm9y3?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPjkm9y3"," 서울 중구 정동 1-28 ","04518 서울 중구 정동길 33 (정동, 신아일보) ","02-777-9875","","","업체별 상이","업체별 상이","","1,2호선 시청역 12번 출구에서 507m (도보 8분)","덕수궁,정동,신아기념관,대한민국근현대사,정동길,덕수궁돌담길",""
"6307","ko","신안촌","https://korean.visitseoul.net/attractions/신안촌-KR/KOP006304?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP006304","110-053 서울특별시 종로구 내자동 152","03169 서울특별시 종로구 사직로12길 8 (내자동) ","0507-1418-7744","","http://www.신안촌.kr/","평일 11:30 ~ 15:00 / 17:00 ~ 22:00 토요일 11:30 ~ 20:00","월요일~토요일","매주 일요일, 명절 휴무","3호선 경복궁역 7번 출구에서 약 130m (도보 2분) ","낙지,한식,홍어,홍어맛집,낙지연포탕,남도음식,경복궁맛집,신안촌",""
"27231","ko","신촌역사 관광안내소","https://korean.visitseoul.net/attractions/신촌역사-관광안내소/KOP027231?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP027231","120-140 서울 서대문구 신촌동 74-12 ","03765 서울 서대문구 신촌역로 30 (신촌동, 신촌민자역사) 신촌역사 내","+82-2-363-7833","","http://www.sta.or.kr","10:00~19:00 (KST)","","설, 추석 당일 휴무","경의중앙선 신촌역 1번 출구에서 30m (도보 1분)","안내소,관광안내소,구신촌역사,신촌역사-관광안내소,여행,안내,이대,신촌",""
"43612","ko","신흥상회","https://korean.visitseoul.net/attractions/2023054/KOP8fihkt?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP8fihkt","  ","07299 서울 영등포구 도림로126길 1 (문래동3가) ","0507-1386-4461","","","월요일~금요일 06:00~23:00 토요일~일요일 10:00~22:00  ","매일","없음","2호선 문래역 7번 출구에서 약 515m (도보 7분)","오래가게, 문래동, 문래철공단지, 영등포, 문래창작촌, 간단안주, 슈퍼, 가맥",""
"43462","ko","쌍마스튜디오","https://korean.visitseoul.net/attractions/2023057/KOPb4qyjm?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPb4qyjm"," 서울 영등포구 여의도동 24-5 ","07327 서울 영등포구 여의나루로 81 (여의도동, 한마루빌딩) ","02-786-7800","","https://www.ssangma.net/","월요일-금요일 09:00~19:00 토요일 10:00~16:00","월요일~토요일","일요일","5,9호선 여의도역 3번 출구에서 약 484m (도보 7분)","여의도,프로필사진,증명사진,연예인사진관,사진관,오래가게",""
"43456","ko","아다모스튜디오","https://korean.visitseoul.net/attractions/2023046/KOP5dtalk?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP5dtalk","  ","04776 서울 성동구 둘레15길 16 202호 주차장옆 외부계단 ","02-466-3380","","www.adamostudio.co.kr","화요일~금요일 10:30~19:00 (휴게시간 12:30~13:30)  토요일 10:30~16:00 (휴게시간 12:30~13:30)","화요일~금요일","월요일, 일요일","2호선 성수역 3번 출구에서 약 1000m (도보 17분)"," 밍크, 성수, 뚝섬, 건대입구,오래가게, 명품옷수선,옷수선, 모피",""
"45573","ko","장희빈 우물터","https://korean.visitseoul.net/attractions/2024-jangheebin/KOPcyd45f?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPcyd45f"," 서울 서대문구 연희동 120-21 ","03702 서울 서대문구 연희로15길 74 (연희동) ","","","","","","","2호선, 경의중앙선, 공항철도 홍대입구역 3번 출구에서 약 1.6km (도보 26분) ","장희빈,역사,조선시대,장희빈우물터,대한민국역사,연희동",""
"2388","ko","아라리오갤러리 서울","https://korean.visitseoul.net/attractions/아라리오갤러리/KOP002388?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP002388","110-200 서울특별시 종로구 소격동 76 ","03053 서울특별시 종로구 북촌로5길 84 (소격동) ","02-541-5701","","http://www.arariogallery.com/","11:00~18:00","화요일 - 토요일","일요일, 월요일","3호선 안국역 3번 출구에서 약 180m (도보 2분) ","삼청동,북촌,광화문,종로,갤러리,예술,아라리오,현대미술,전시,서울전시,아라리오갤러리,화랑,문화,미술",""
"20731","ko","아라리오뮤지엄 인 스페이스","https://korean.visitseoul.net/attractions/아라리오뮤지엄-인-스페이스/KOP020731?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP020731","110-280 서울 종로구 원서동 219 ","03058 서울 종로구 율곡로 83 (원서동) ","02-736-5700","","http://www.arariomuseum.org/main.php","10:00~19:00 (입장마감 18:00)","화~일","월요일","3호선 안국역 3번 출구에서 약 181m (도보 2분) "," 안국역, 아라리오뮤지엄, 전시, 미술관, 아트뮤지엄,뮤지엄, 현대미술, 예술,아라리오,문화공간",""
"18992","ko","아르코 미술관","https://korean.visitseoul.net/attractions/아르코-미술관/KOP018992?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP018992","110-809 서울 종로구 동숭동 1-130 ","03087 서울 종로구 동숭길 3 (동숭동, 한국문화예술진흥원) ","02-760-4850","","https://www.arko.or.kr/artcenter/","11:00 ~ 19:00 (입장마감 18:30)","화요일~일요일","-월요일 -1월 1일 -설날, 추석 당일","4호선 혜화역 2번 출구에서 약 138m (도보 3분) ","서울전시, 대학로, 동대문, 아르코미술관, 한국문화예술진흥원, 전시, 그림, 미술관,혜화역,문화,동숭동",""
